id,year,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
4616,2012,15,1,0,1,1,12.3,12.88,33,35.0008,130
9854,2012,6,3,0,1,1,28.7,33.335,79,19.0012,210
6279,2011,6,3,0,1,2,25.42,25.76,100,8.9981,57
8528,2012,7,3,0,1,1,21.32,25.0,68,15.0013,447
10329,2012,6,1,0,1,1,8.2,9.09,75,19.0012,76
10255,2011,16,2,0,1,1,31.16,34.09,45,11.0014,355
477,2011,13,2,0,1,2,32.8,36.365,43,16.9979,196
8761,2012,7,3,0,1,1,31.98,34.85,46,8.9981,353
5929,2011,5,1,0,1,3,5.74,10.605,93,0.0,3
6121,2012,10,1,0,1,1,13.94,15.15,57,19.9995,120
3582,2011,17,2,0,0,1,22.96,26.515,30,30.0026,306
3738,2012,4,2,0,0,3,21.32,25.0,83,11.0014,16
5906,2011,9,4,0,1,2,17.22,21.21,71,31.0009,254
1588,2012,4,3,0,1,2,26.24,29.545,78,8.9981,4
7941,2011,21,1,0,1,1,6.56,6.82,55,22.0028,57
405,2011,20,3,0,0,1,29.52,35.605,84,8.9981,183
7463,2012,5,4,0,1,2,18.04,21.97,88,0.0,46
8785,2012,17,3,0,1,1,27.06,31.06,34,22.0028,871
10326,2012,13,4,0,1,2,24.6,31.06,43,11.0014,305
4441,2011,15,1,0,1,1,14.76,16.665,40,19.9995,106
8314,2011,20,2,0,1,1,18.04,21.97,62,11.0014,203
8906,2012,20,1,0,0,1,18.04,21.97,44,11.0014,148
4734,2012,2,4,0,1,1,18.86,22.725,82,12.998,14
9037,2012,14,4,0,1,1,14.76,17.425,34,11.0014,242
313,2011,0,1,0,1,1,5.74,6.06,59,19.0012,7
113,2012,3,3,0,1,1,28.7,33.335,84,0.0,7
4867,2012,5,3,0,0,1,28.7,33.335,84,15.0013,17
7569,2012,0,2,0,0,1,17.22,21.21,26,19.9995,94
5477,2012,0,1,0,1,2,12.3,16.665,87,0.0,34
7009,2011,15,4,0,0,3,14.76,16.665,81,16.9979,173
3046,2012,2,1,0,0,1,13.12,17.425,76,0.0,75
8571,2012,14,2,0,0,1,27.88,31.82,36,22.0028,678
4510,2011,6,1,0,0,3,8.2,12.88,100,0.0,4
10768,2011,23,2,0,1,1,29.52,34.85,74,11.0014,146
7283,2012,2,1,0,0,1,9.84,12.88,70,6.0032,44
2317,2011,8,2,0,0,1,12.3,15.91,70,7.0015,55
844,2011,10,4,0,1,3,22.14,25.76,88,23.9994,125
5048,2012,17,4,0,1,1,28.7,31.82,42,11.0014,900
1558,2012,3,4,0,1,3,14.76,16.665,76,19.0012,3
4107,2011,6,1,0,1,1,8.2,9.09,59,19.9995,46
3740,2012,9,3,0,1,1,34.44,39.395,49,19.9995,293
8828,2012,2,1,0,1,1,16.4,20.455,76,23.9994,14
10699,2012,7,3,0,1,2,30.34,34.85,70,0.0,526
10350,2012,20,1,0,1,1,14.76,17.425,50,8.9981,212
277,2012,6,1,0,1,1,11.48,12.88,61,26.0027,108
3436,2011,12,1,0,1,2,8.2,9.09,86,22.0028,3
4832,2011,8,1,0,1,1,4.92,8.335,68,0.0,158
8861,2012,17,4,0,1,1,21.32,25.0,63,7.0015,708
1182,2012,22,2,0,1,1,20.5,24.24,51,0.0,158
6569,2012,20,2,0,1,1,27.88,31.82,36,27.9993,448
10807,2012,1,3,0,1,1,28.7,32.575,61,0.0,37
1760,2012,8,3,0,1,1,27.06,30.305,83,7.0015,719
8283,2011,2,1,0,0,1,9.02,13.635,80,0.0,32
2311,2011,8,1,0,0,1,17.22,21.21,47,32.9975,48
8153,2011,7,3,0,0,1,25.42,29.545,73,12.998,38
6451,2012,21,4,0,1,2,15.58,19.695,54,8.9981,267
5846,2011,6,2,0,1,1,24.6,28.79,78,8.9981,126
3892,2012,8,2,0,1,1,27.06,31.06,74,8.9981,651
4318,2011,21,3,0,0,1,30.34,34.09,62,15.0013,207
8374,2012,9,3,0,1,3,27.06,29.545,94,8.9981,123
7385,2012,0,4,0,0,1,14.76,18.18,57,6.0032,249
5416,2011,14,1,0,1,1,24.6,31.06,31,15.0013,81
4729,2012,10,3,0,0,1,32.8,38.635,59,27.9993,364
5357,2011,17,4,0,1,1,18.86,22.725,63,7.0015,485
8322,2012,17,4,0,0,1,16.4,20.455,50,15.0013,309
4723,2011,11,4,0,0,3,15.58,19.695,82,22.0028,132
4405,2011,21,2,0,1,1,31.16,36.365,66,8.9981,218
5315,2011,18,3,0,0,1,28.7,33.335,74,15.0013,292
916,2012,18,3,0,1,1,35.26,39.395,41,12.998,777
1109,2012,15,2,0,1,1,20.5,24.24,31,7.0015,269
4016,2011,23,3,0,1,2,28.7,33.335,74,8.9981,114
6641,2011,21,1,0,1,2,5.74,7.575,86,11.0014,83
8992,2012,18,4,0,1,3,22.96,26.515,64,7.0015,613
3660,2011,6,3,0,1,1,28.7,33.335,79,6.0032,121
7863,2011,21,4,0,1,1,20.5,24.24,45,12.998,178
1951,2011,4,4,0,0,1,17.22,21.21,67,8.9981,6
8018,2012,19,3,0,1,1,32.8,39.395,63,11.0014,607
3378,2012,21,4,0,0,1,14.76,16.665,66,16.9979,110
7407,2011,6,2,0,1,1,26.24,28.79,89,8.9981,116
10810,2011,19,2,0,1,1,23.78,27.275,43,12.998,384
3952,2011,20,4,0,1,1,12.3,14.395,42,19.0012,169
6371,2012,15,3,0,0,3,37.72,44.695,42,19.0012,298
8198,2011,17,4,0,0,1,11.48,15.91,30,0.0,163
8286,2012,21,1,0,0,1,5.74,6.06,43,19.9995,36
9536,2012,7,2,0,1,3,25.42,28.03,88,16.9979,303
5558,2012,4,3,0,1,1,27.06,30.305,83,0.0,9
7067,2011,5,3,0,0,1,24.6,28.03,83,8.9981,39
3678,2012,6,3,0,1,2,27.88,31.82,79,7.0015,187
10007,2011,19,4,0,1,3,13.94,14.395,87,43.0006,33
5479,2011,22,1,0,1,1,12.3,12.88,26,36.9974,48
8343,2011,21,1,0,1,1,9.84,14.395,52,0.0,66
9316,2011,19,2,0,1,1,26.24,31.06,50,23.9994,386
2556,2011,17,1,0,1,2,10.66,13.635,56,8.9981,205
9093,2011,23,2,0,1,2,22.96,26.515,83,12.998,64
1125,2012,7,1,0,1,1,9.84,11.365,65,15.0013,226
1213,2012,20,4,0,1,1,24.6,28.79,78,8.9981,372
6243,2012,5,3,0,1,2,29.52,33.335,51,0.0,40
5731,2011,7,4,0,1,1,12.3,16.665,87,0.0,300
7326,2012,1,2,0,0,1,22.96,26.515,56,0.0,95
5671,2011,5,4,0,1,1,19.68,23.485,44,26.0027,26
7708,2012,7,1,0,1,2,18.04,21.97,94,8.9981,304
297,2011,8,2,0,1,1,23.78,27.275,53,8.9981,498
1850,2011,6,3,0,1,1,27.06,31.06,74,6.0032,94
811,2012,8,2,0,1,2,25.42,28.03,88,15.0013,613
3736,2012,21,4,0,1,1,16.4,20.455,54,12.998,190
64,2011,23,4,1,0,2,22.14,25.76,88,7.0015,75
1770,2011,5,1,0,1,2,18.86,22.725,67,7.0015,7
7685,2011,4,4,0,1,1,6.56,9.09,86,8.9981,4
4480,2012,5,3,0,1,2,27.06,31.82,56,6.0032,34
10541,2011,8,3,0,1,1,25.42,28.79,83,11.0014,429
2734,2012,11,2,0,0,1,31.16,33.335,35,0.0,569
6651,2012,23,1,0,1,1,9.84,12.88,70,7.0015,60
9558,2011,15,1,0,1,2,8.2,9.85,40,15.0013,45
7532,2012,7,1,0,1,2,18.86,22.725,82,19.0012,308
9019,2012,20,3,0,1,1,31.98,37.88,66,0.0,427
1524,2011,2,2,0,1,1,18.04,21.97,94,12.998,15
1008,2012,22,3,0,1,1,26.24,28.79,89,11.0014,217
3405,2011,20,4,0,0,1,14.76,17.425,76,8.9981,124
2161,2012,20,1,0,1,1,21.32,25.0,52,11.0014,264
941,2012,9,2,0,1,1,14.76,16.665,57,23.9994,287
6296,2012,13,3,0,1,2,32.8,37.12,52,0.0,313
6598,2011,20,4,0,0,1,13.12,17.425,66,0.0,165
8716,2011,19,3,0,1,1,29.52,32.575,39,15.0013,400
8582,2012,20,3,0,1,1,30.34,34.09,62,6.0032,366
1272,2011,21,3,0,0,2,22.14,25.76,68,6.0032,147
8770,2012,13,3,0,0,1,36.08,40.91,42,19.9995,527
3801,2011,7,4,0,1,1,18.04,21.97,72,16.9979,322
4806,2012,19,3,0,1,1,30.34,34.09,58,11.0014,555
2197,2012,22,2,0,1,2,25.42,29.545,73,11.0014,164
4816,2012,20,1,0,1,1,14.76,15.91,46,35.0008,213
9133,2011,1,1,0,0,2,7.38,10.605,55,6.0032,16
8698,2012,1,1,0,1,1,21.32,25.0,63,6.0032,27
9302,2011,22,1,0,1,2,9.84,12.12,65,11.0014,46
4778,2012,23,2,0,1,1,24.6,28.03,83,0.0,121
4927,2012,23,4,0,0,2,14.76,17.425,62,8.9981,119
4401,2011,12,3,0,1,1,32.8,34.85,27,0.0,222
8321,2012,2,2,0,1,2,24.6,28.79,78,8.9981,15
2699,2012,20,4,0,1,3,22.14,25.76,68,0.0,262
3414,2011,7,1,0,1,1,5.74,6.82,50,12.998,64
2542,2011,11,2,0,0,2,21.32,25.0,94,8.9981,279
7938,2011,19,1,0,0,1,11.48,13.635,38,11.0014,41
5030,2012,20,4,0,0,1,14.76,17.425,66,11.0014,129
2859,2012,13,2,0,0,1,26.24,31.06,36,12.998,659
730,2011,21,4,0,1,1,20.5,24.24,77,7.0015,177
8080,2012,6,2,0,0,1,13.12,15.91,36,12.998,19
10212,2012,20,1,0,0,1,18.04,21.97,30,8.9981,149
6077,2012,4,4,0,1,1,9.84,12.12,75,8.9981,7
118,2011,21,4,0,1,1,14.76,16.665,57,16.9979,136
5121,2012,8,4,0,0,2,10.66,14.395,93,6.0032,93
10514,2011,18,1,0,0,1,12.3,15.15,56,11.0014,78
3123,2012,14,4,0,0,2,18.04,21.97,67,0.0,314
1026,2011,12,2,0,0,2,14.76,17.425,81,8.9981,202
3364,2011,13,2,0,1,2,22.96,26.515,83,22.0028,122
7940,2011,1,1,0,0,1,10.66,13.635,56,8.9981,23
3217,2012,4,4,0,1,1,8.2,11.365,75,6.0032,10
4944,2012,6,2,0,0,2,20.5,24.24,77,12.998,36
10079,2011,7,3,0,1,1,24.6,28.03,83,7.0015,370
10276,2011,12,4,0,1,1,14.76,16.665,57,19.9995,173
6894,2011,8,4,0,0,1,9.84,12.88,75,6.0032,63
6289,2012,21,4,0,1,1,13.94,16.665,49,12.998,178
6797,2011,5,3,0,1,1,26.24,30.305,73,0.0,28
4955,2012,7,3,0,1,2,26.24,28.79,83,8.9981,487
8852,2012,11,3,0,1,2,30.34,34.09,58,12.998,235
3858,2011,11,1,0,1,2,5.74,7.575,43,11.0014,41
1800,2011,13,4,0,0,3,16.4,20.455,62,15.0013,308
3048,2011,11,2,0,1,1,33.62,37.88,46,0.0,153
5879,2012,10,3,0,0,1,28.7,32.575,51,11.0014,328
6010,2011,17,2,0,0,2,30.34,34.09,58,11.0014,337
1273,2012,16,1,0,0,1,20.5,24.24,27,19.9995,467
589,2012,20,1,1,0,1,10.66,12.12,60,19.0012,90
7547,2011,17,1,0,0,1,9.02,10.605,37,16.9979,105
8032,2012,1,2,0,0,2,22.14,25.76,56,11.0014,106
8531,2011,12,1,0,0,1,7.38,6.82,37,30.0026,83
10392,2012,11,4,0,0,2,13.12,16.665,76,7.0015,392
1745,2011,16,2,0,1,1,26.24,31.06,38,15.0013,304
7549,2011,5,4,0,0,1,17.22,21.21,71,11.0014,7
7836,2012,20,3,0,1,2,29.52,12.12,58,15.0013,359
7004,2011,9,1,0,1,3,16.4,20.455,0,15.0013,24
4273,2011,10,2,0,1,1,25.42,31.06,33,16.9979,161
8240,2012,22,3,0,0,1,22.96,26.515,68,6.0032,127
2329,2011,4,3,0,1,1,29.52,34.09,70,8.9981,5
9753,2011,3,4,0,1,3,18.86,22.725,100,15.0013,3
5391,2011,10,2,0,1,1,33.62,37.12,43,15.0013,90
5659,2012,1,3,0,0,1,31.16,36.365,70,11.0014,71
1562,2011,16,1,0,1,1,12.3,14.395,49,16.9979,83
3872,2011,10,4,0,0,3,16.4,20.455,76,23.9994,121
2994,2012,6,4,0,1,1,21.32,25.0,83,0.0,137
9865,2012,19,1,1,0,1,9.84,11.365,38,15.0013,93
7136,2011,4,1,0,1,1,9.84,12.88,75,6.0032,2
5333,2012,22,2,0,0,1,28.7,32.575,58,11.0014,214
8452,2011,17,3,0,1,2,27.88,31.82,65,11.0014,455
9756,2011,0,1,0,1,1,7.38,12.12,55,0.0,11
3694,2011,10,2,0,1,1,13.12,15.15,66,19.0012,75
2566,2012,23,3,0,1,1,29.52,34.09,70,8.9981,136
7916,2011,8,1,0,0,1,9.84,14.395,75,0.0,8
9740,2012,19,1,0,0,1,18.04,21.97,44,11.0014,188
726,2011,16,1,0,0,1,13.94,15.15,29,27.9993,145
6211,2012,18,2,0,1,2,24.6,31.06,53,23.9994,680
263,2011,13,2,0,1,2,22.14,25.76,68,15.0013,129
10372,2011,9,3,0,1,2,22.14,25.76,81,27.9993,185
1605,2011,14,4,0,1,1,25.42,31.06,50,0.0,256
7056,2012,20,4,0,1,1,18.86,22.725,55,0.0,432
6614,2011,8,4,0,1,2,22.14,25.76,88,26.0027,404
7727,2011,15,4,0,1,1,27.06,31.06,41,0.0,270
413,2012,17,4,0,1,1,13.12,15.15,53,15.0013,627
6099,2011,8,2,0,1,1,28.7,31.82,32,19.9995,467
1855,2011,22,4,1,0,1,13.12,15.91,39,12.998,91
101,2012,10,1,0,1,2,7.38,9.85,93,11.0014,83
5373,2011,21,2,0,0,1,27.88,31.82,79,8.9981,167
6245,2011,18,4,0,0,1,26.24,31.06,50,7.0015,414
3836,2011,13,3,0,0,2,21.32,25.0,68,12.998,349
4406,2012,14,3,0,0,2,35.26,39.395,44,11.0014,514
1168,2011,15,2,0,1,1,24.6,31.06,31,6.0032,142
6310,2012,7,1,0,1,2,11.48,14.395,93,7.0015,226
2089,2012,12,4,0,0,2,15.58,19.695,82,12.998,417
5253,2011,23,2,0,0,1,20.5,24.24,59,7.0015,119
10559,2012,3,2,0,1,1,13.94,15.15,53,22.0028,8
331,2011,23,2,0,1,1,31.16,37.12,75,12.998,116
131,2012,4,4,0,1,1,17.22,21.21,67,11.0014,7
6170,2011,23,1,0,1,1,15.58,19.695,40,15.0013,33
6930,2012,16,2,0,1,1,20.5,24.24,22,27.9993,536
7498,2012,11,1,0,1,1,9.02,11.365,37,12.998,90
7175,2011,10,4,0,1,1,9.84,11.365,67,12.998,108
6019,2011,1,3,0,1,1,27.06,31.06,61,16.9979,25
4460,2011,13,1,0,1,1,13.94,15.91,42,15.0013,87
5665,2011,4,4,0,1,2,9.84,9.85,60,31.0009,2
8116,2012,15,3,0,1,1,32.8,38.635,59,31.0009,292
1425,2012,12,3,0,1,1,31.98,34.09,35,8.9981,292
10786,2011,0,3,0,0,1,27.06,30.305,78,12.998,133
10441,2011,15,4,0,0,2,20.5,24.24,42,22.0028,310
3422,2012,19,3,0,0,1,37.72,41.665,33,8.9981,287
10214,2011,16,4,0,1,1,13.12,15.91,45,12.998,208
5444,2011,1,4,0,0,1,10.66,11.365,52,19.9995,35
4278,2011,12,4,0,1,1,14.76,17.425,57,8.9981,204
2202,2012,18,1,0,1,1,26.24,31.06,57,16.9979,801
3467,2012,8,1,0,1,1,12.3,13.635,52,27.9993,489
6631,2012,22,1,0,1,2,14.76,18.94,87,0.0,75
565,2012,18,1,0,1,1,16.4,20.455,43,31.0009,410
4719,2011,22,4,0,1,2,21.32,25.0,77,11.0014,137
10457,2011,19,4,0,0,2,13.94,16.665,71,8.9981,182
3988,2012,13,2,0,0,1,27.88,31.82,54,16.9979,602
10788,2011,1,2,0,1,3,10.66,12.88,100,11.0014,4
8033,2012,20,4,0,1,1,12.3,15.91,52,6.0032,267
6059,2012,17,4,0,1,2,13.12,14.395,53,26.0027,517
9545,2012,11,4,0,1,1,13.12,15.15,65,12.998,211
9794,2012,20,2,0,1,1,25.42,31.06,41,11.0014,337
9956,2012,5,4,0,0,1,12.3,14.395,61,12.998,11
8313,2012,17,2,0,0,1,28.7,31.82,45,27.9993,478
9487,2012,8,1,0,1,1,4.92,7.575,54,7.0015,423
882,2011,12,1,0,1,1,8.2,7.575,47,39.0007,55
681,2012,16,1,0,0,2,13.94,16.665,61,11.0014,143
3532,2011,23,2,0,1,1,23.78,27.275,46,7.0015,171
6150,2012,21,2,0,1,2,26.24,30.305,65,19.0012,223
888,2012,16,1,0,0,1,12.3,14.395,56,15.0013,296
1011,2012,4,2,0,1,1,13.94,16.665,71,8.9981,2
394,2011,1,3,0,1,1,27.88,31.82,83,8.9981,12
1063,2012,7,1,0,1,2,9.02,12.12,60,7.0015,240
4274,2012,19,1,0,1,2,10.66,11.365,48,19.9995,234
4451,2012,9,2,1,0,1,25.42,30.305,69,15.0013,297
7180,2012,12,2,0,0,1,26.24,31.06,57,15.0013,531
6494,2012,4,4,0,0,1,10.66,13.635,65,8.9981,9
6557,2011,3,1,0,0,1,9.02,13.635,69,0.0,15
621,2011,3,4,0,1,1,13.94,16.665,81,8.9981,5
830,2011,10,3,0,0,2,20.5,24.24,68,19.0012,249
10550,2012,3,3,0,1,2,29.52,34.85,79,12.998,9
1521,2012,22,2,0,1,2,23.78,27.275,78,6.0032,129
2800,2011,19,4,1,0,2,23.78,27.275,78,6.0032,336
2362,2011,11,2,0,1,1,27.88,31.82,36,0.0,164
5201,2011,2,1,0,0,2,8.2,11.365,75,6.0032,20
7167,2011,7,3,0,1,2,27.06,30.305,83,6.0032,263
3851,2011,11,4,0,1,3,18.86,22.725,94,6.0032,60
2438,2012,16,3,0,0,1,37.72,41.665,33,19.9995,313
8741,2011,18,1,0,1,1,9.02,11.365,51,8.9981,163
6490,2012,15,3,0,1,2,32.8,35.605,36,7.0015,353
8974,2011,22,3,0,0,2,27.88,31.82,83,26.0027,154
4184,2011,18,2,0,1,1,26.24,31.06,29,8.9981,550
8946,2012,8,2,0,1,1,22.96,26.515,88,0.0,618
6540,2012,17,2,0,1,1,29.52,33.335,48,15.0013,867
4989,2011,17,3,0,0,1,30.34,34.09,55,15.0013,460
3070,2012,19,2,0,0,1,26.24,31.06,53,11.0014,390
5486,2011,4,2,0,1,2,9.84,11.365,93,16.9979,3
124,2012,20,4,1,0,3,16.4,20.455,71,15.0013,227
3322,2011,21,2,0,1,1,22.14,25.76,52,0.0,203
3821,2012,9,3,0,1,1,22.14,25.76,60,16.9979,362
8362,2011,21,4,0,0,1,22.14,25.76,52,26.0027,102
7320,2012,23,3,0,1,1,28.7,33.335,84,6.0032,150
3702,2011,12,4,0,1,1,11.48,12.88,52,22.0028,156
5540,2011,7,1,0,0,1,8.2,12.88,86,0.0,3
1465,2012,6,1,0,1,2,16.4,20.455,87,11.0014,99
7492,2011,14,1,0,1,2,13.94,15.15,76,19.9995,71
4088,2011,17,3,0,1,1,33.62,35.605,26,0.0,516
6147,2012,21,1,0,1,1,18.86,22.725,67,31.0009,180
4738,2012,7,3,0,1,1,21.32,25.0,72,0.0,557
3100,2012,19,3,0,1,2,34.44,37.12,36,8.9981,497
5216,2012,8,2,0,0,1,13.94,15.91,34,16.9979,123
8601,2012,7,1,0,0,1,9.02,11.365,87,12.998,20
6840,2012,15,4,0,1,2,29.52,34.09,62,11.0014,319
1712,2011,6,4,0,1,1,12.3,16.665,87,0.0,98
2928,2011,13,3,0,1,1,31.98,35.605,52,16.9979,204
863,2011,20,1,0,1,2,13.12,15.91,87,12.998,91
9929,2011,17,3,0,1,1,28.7,33.335,79,16.9979,505
780,2012,15,1,0,0,2,13.12,15.15,66,15.0013,305
5795,2012,13,1,1,0,1,12.3,13.635,36,19.9995,176
2636,2011,22,3,0,1,1,30.34,34.09,62,11.0014,182
1920,2012,19,2,0,1,1,28.7,32.575,54,19.0012,590
8354,2011,23,3,0,1,2,27.06,30.305,78,6.0032,151
10365,2011,7,3,0,1,1,16.4,20.455,71,19.0012,299
3042,2012,15,1,0,1,2,17.22,21.21,50,19.9995,78
5153,2012,9,2,0,1,1,25.42,31.06,53,11.0014,382
5270,2012,2,3,0,1,1,26.24,28.79,89,0.0,5
7330,2011,19,1,0,1,1,6.56,9.85,55,6.0032,95
2421,2011,5,1,0,0,1,6.56,11.365,59,0.0,1
1045,2011,4,4,0,0,1,8.2,10.605,80,8.9981,7
9163,2012,21,3,0,1,1,30.34,34.85,70,12.998,317
6321,2011,5,3,0,0,1,25.42,30.305,69,12.998,12
3156,2011,7,2,0,1,1,28.7,31.82,34,16.9979,304
266,2012,19,4,0,1,1,14.76,17.425,46,15.0013,332
1637,2011,2,4,0,1,1,12.3,16.665,87,0.0,2
9949,2011,2,2,0,0,2,14.76,17.425,87,8.9981,24
7895,2012,12,2,0,0,1,22.14,25.76,24,16.9979,457
1124,2012,0,3,0,1,1,27.88,31.82,79,11.0014,47
6701,2011,21,2,0,1,1,30.34,34.85,70,19.0012,190
3384,2012,22,4,0,0,1,15.58,19.695,87,8.9981,79
5577,2011,18,4,0,0,1,22.96,26.515,49,30.0026,328
7218,2011,22,3,0,1,2,26.24,30.305,73,11.0014,147
9883,2012,12,2,0,0,1,26.24,31.06,44,19.0012,635
8910,2012,18,4,0,0,2,13.94,18.18,76,0.0,297
2988,2012,8,1,0,1,2,7.38,9.85,93,11.0014,471
4133,2011,3,3,0,1,1,25.42,29.545,73,6.0032,8
9528,2012,20,4,0,1,1,28.7,32.575,65,0.0,497
8412,2011,22,3,0,1,2,31.98,37.12,59,11.0014,191
898,2011,13,4,0,1,3,18.86,22.725,100,12.998,71
9651,2011,7,4,0,1,1,12.3,15.91,87,7.0015,323
9243,2012,9,3,0,1,2,30.34,33.335,45,0.0,305
10296,2012,11,2,0,1,1,27.06,31.06,47,15.0013,237
7585,2012,8,2,0,1,1,22.14,25.76,68,0.0,668
170,2011,11,4,0,0,1,13.12,16.665,57,6.0032,275
2552,2012,12,2,0,1,1,24.6,31.06,33,23.9994,244
4233,2012,18,1,0,1,1,17.22,21.21,38,12.998,518
5827,2012,9,1,0,0,3,9.02,12.12,93,7.0015,90
8756,2011,10,2,0,1,1,31.98,35.605,52,0.0,111
4298,2011,14,3,0,0,1,30.34,33.335,45,19.9995,433
3085,2011,6,1,0,1,1,8.2,9.85,55,15.0013,33
5555,2012,23,2,0,1,1,22.14,25.76,49,8.9981,166
6669,2012,14,4,0,1,1,22.96,26.515,37,31.0009,371
185,2011,0,3,0,1,1,25.42,29.545,78,6.0032,33
9642,2012,12,1,0,1,1,22.96,26.515,37,15.0013,220
9727,2012,2,3,0,1,1,22.14,25.76,77,0.0,9
5758,2012,11,4,0,1,1,22.14,25.76,37,23.9994,313
7590,2012,11,2,0,1,1,20.5,24.24,36,0.0,239
3655,2011,20,1,0,1,1,13.12,16.665,39,6.0032,76
90,2012,16,4,0,1,1,18.86,22.725,41,23.9994,520
7118,2012,9,3,0,1,1,31.16,36.365,66,11.0014,353
10602,2012,16,3,0,1,1,34.44,37.88,41,7.0015,451
7777,2012,2,2,0,0,1,22.96,26.515,56,6.0032,74
7204,2012,23,3,0,0,1,34.44,40.91,56,11.0014,148
3538,2011,6,1,0,0,1,9.02,13.635,80,0.0,2
954,2011,15,2,0,1,1,24.6,31.06,38,26.0027,260
9480,2012,6,1,0,1,3,14.76,17.425,93,8.9981,89
1041,2011,3,3,0,1,1,30.34,34.09,58,12.998,4
1729,2011,10,1,0,1,1,13.12,15.15,49,19.0012,76
3134,2011,17,3,0,1,3,32.8,36.365,46,19.9995,409
8235,2011,1,3,0,0,2,25.42,28.03,88,0.0,88
7472,2012,14,2,0,1,1,29.52,32.575,39,12.998,376
7253,2012,9,4,0,0,2,11.48,13.635,93,11.0014,172
4121,2012,19,4,0,0,2,13.12,17.425,81,0.0,249
781,2011,21,3,0,1,1,27.06,31.06,50,8.9981,261
2697,2012,22,4,1,0,3,16.4,20.455,76,16.9979,107
5589,2012,9,3,0,1,1,31.16,36.365,66,7.0015,343
3704,2011,5,1,0,1,2,9.84,12.12,81,8.9981,8
2462,2011,11,4,0,1,1,18.86,22.725,63,7.0015,117
9049,2012,11,1,0,1,1,15.58,19.695,46,12.998,194
4036,2012,23,4,0,1,2,27.06,30.305,78,0.0,220
1996,2012,21,4,0,0,2,14.76,18.94,93,0.0,106
8202,2012,16,4,0,0,1,16.4,20.455,50,8.9981,413
4786,2012,15,1,0,1,1,21.32,25.0,27,16.9979,222
7261,2012,2,4,0,1,1,9.84,12.88,65,6.0032,2
8015,2011,0,3,0,1,3,24.6,27.275,88,6.0032,25
669,2012,11,1,0,0,1,13.94,15.91,57,15.0013,324
673,2011,13,4,0,0,2,11.48,13.635,48,16.9979,236
970,2011,16,1,0,1,1,13.94,17.425,34,6.0032,102
8943,2011,10,4,0,0,1,21.32,25.0,77,0.0,337
837,2012,20,3,0,1,3,26.24,28.79,83,15.0013,84
2759,2011,15,2,0,1,2,19.68,23.485,77,35.0008,78
7514,2011,18,4,0,0,1,24.6,31.06,46,7.0015,359
5300,2011,14,1,0,1,2,9.02,11.365,80,11.0014,28
6408,2012,7,4,0,1,2,24.6,25.76,94,12.998,515
7735,2012,19,4,0,1,1,28.7,32.575,65,0.0,593
10534,2012,15,3,0,1,1,36.08,40.91,42,16.9979,380
8794,2012,12,2,0,1,1,28.7,32.575,65,6.0032,292
7483,2012,13,1,0,1,2,10.66,12.88,55,19.9995,120
3409,2011,14,2,0,1,2,17.22,21.21,77,16.9979,106
1691,2012,14,1,0,0,2,13.12,15.91,45,12.998,237
376,2011,10,1,0,0,1,15.58,19.695,76,16.9979,36
9885,2012,14,3,0,1,2,33.62,37.88,46,0.0,261
8186,2012,2,4,0,1,1,18.04,21.97,67,8.9981,3
1953,2011,7,3,1,0,1,27.06,31.06,74,11.0014,41
9675,2012,11,2,0,0,1,28.7,32.575,58,6.0032,575
2191,2011,5,2,0,0,2,20.5,24.24,82,7.0015,14
5618,2012,21,2,0,1,1,24.6,31.06,40,0.0,258
9246,2011,21,3,0,1,2,27.88,31.82,89,8.9981,88
10739,2012,5,3,0,1,1,29.52,34.09,70,11.0014,46
5453,2011,4,2,0,0,1,24.6,27.275,88,6.0032,5
5437,2012,6,3,0,0,2,25.42,30.305,69,7.0015,20
10248,2011,5,1,1,0,2,7.38,9.85,43,11.0014,1
1924,2011,3,3,0,1,1,23.78,27.275,83,0.0,4
8052,2012,17,1,0,0,1,21.32,25.0,27,19.9995,498
1345,2012,1,1,0,1,2,18.86,22.725,77,22.0028,10
8570,2011,15,1,0,1,1,10.66,12.12,30,16.9979,72
3242,2011,0,2,0,0,1,22.96,26.515,52,0.0,93
10465,2011,19,3,0,1,1,27.06,31.06,69,8.9981,287
1123,2011,3,3,0,0,1,27.06,31.06,74,6.0032,25
5163,2012,13,3,0,0,2,31.16,35.605,62,6.0032,591
3375,2011,16,1,0,1,1,22.14,25.76,19,22.0028,139
98,2011,12,2,0,0,2,17.22,21.21,88,8.9981,230
8004,2012,9,1,0,1,2,14.76,17.425,71,12.998,276
7764,2012,17,3,0,1,1,37.72,40.91,29,0.0,770
3956,2012,0,1,0,0,1,14.76,18.94,66,0.0,48
2296,2012,3,3,0,1,2,27.88,31.82,61,0.0,9
5614,2012,13,4,0,1,1,14.76,16.665,43,16.9979,214
6450,2012,17,3,0,0,1,31.16,36.365,66,6.0032,503
7065,2011,6,3,0,1,1,27.88,31.82,69,7.0015,117
2159,2011,0,4,0,1,1,13.94,17.425,87,6.0032,18
7881,2012,14,1,0,1,1,16.4,20.455,76,7.0015,141
206,2012,17,2,0,1,1,26.24,30.305,23,16.9979,779
3987,2011,11,3,0,1,1,33.62,40.15,59,0.0,127
6427,2011,17,2,0,1,1,25.42,30.305,65,27.9993,604
